2019-04-11 10:21:03.6447 | Query No. 11 | FM1T011      | Read Time: 00:00:01.3962306 | Write Time: 00:00:00.0702921
2019-04-11 10:21:08.5304 | Query No. 13 | T27AggGrad   | Read Time: 00:00:04.7364997 | Write Time: 00:00:00.1480092
2019-04-11 10:21:08.7020 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.1168943 | Write Time: 00:00:00.0540564
2019-04-11 10:21:13.9946 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:05.2357839 | Write Time: 00:00:00.0548237
2019-04-11 10:21:15.1191 | Query No. 21 | FM1T096      | Read Time: 00:00:01.0696063 | Write Time: 00:00:00.0540813
2019-04-11 10:22:19.3310 | Query No. 6  | Contact info | Read Time: 00:00:00.1453211 | Write Time: 00:00:00.0550635
2019-04-11 10:22:19.5381 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0748075 | Write Time: 00:00:00.1104664
2019-04-11 10:22:19.7610 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1432643 | Write Time: 00:00:00.0781491
2019-04-11 10:22:19.9124 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0796551 | Write Time: 00:00:00.0701901
2019-04-11 10:22:23.7281 | Query No. 10 | Sample info  | Read Time: 00:00:03.8136983 | Write Time: 00:00:00.0701901
2019-04-11 10:22:24.5509 | Query No. 11 | FM1T011      | Read Time: 00:00:00.7544739 | Write Time: 00:00:00.0671050
2019-04-11 10:22:28.9765 | Query No. 13 | T27AggGrad   | Read Time: 00:00:04.3063155 | Write Time: 00:00:00.1178243
2019-04-11 10:22:29.1581 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.1259988 | Write Time: 00:00:00.0540530
2019-04-11 10:22:33.2112 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.9982928 | Write Time: 00:00:00.0542434
2019-04-11 10:22:34.2976 | Query No. 21 | FM1T096      | Read Time: 00:00:01.0303043 | Write Time: 00:00:00.0545345
2019-04-11 10:51:43.0128 | Query No. 6  | Contact info | Read Time: 00:00:00.1527000 | Write Time: 00:00:00.0561051
2019-04-11 10:51:43.2122 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0779472 | Write Time: 00:00:00.1047735
2019-04-11 10:51:43.4274 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1361316 | Write Time: 00:00:00.0774981
2019-04-11 10:51:43.5765 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0801281 | Write Time: 00:00:00.0677075
2019-04-11 10:51:47.3234 | Query No. 10 | Sample info  | Read Time: 00:00:03.7454030 | Write Time: 00:00:00.0677075
2019-04-11 10:51:48.2114 | Query No. 11 | FM1T011      | Read Time: 00:00:00.8097309 | Write Time: 00:00:00.0760699
2019-04-11 10:51:52.7101 | Query No. 13 | T27AggGrad   | Read Time: 00:00:04.3806316 | Write Time: 00:00:00.1171618
2019-04-11 10:51:52.8960 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.1303289 | Write Time: 00:00:00.0540735
2019-04-11 10:51:57.0116 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:04.0583939 | Write Time: 00:00:00.0555217
2019-04-11 10:51:58.0763 | Query No. 21 | FM1T096      | Read Time: 00:00:01.0071858 | Write Time: 00:00:00.0555646
2019-04-11 10:54:24.9360 | Query No. 6  | Contact info | Read Time: 00:00:00.1506010 | Write Time: 00:00:00.0545945
2019-04-11 10:54:25.1260 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0679137 | Write Time: 00:00:00.1046867
2019-04-11 10:54:25.3489 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1445040 | Write Time: 00:00:00.0768932
2019-04-11 10:54:25.4968 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0811386 | Write Time: 00:00:00.0658793
2019-04-11 10:54:29.3714 | Query No. 10 | Sample info  | Read Time: 00:00:03.8725234 | Write Time: 00:00:00.0658793
2019-04-11 10:54:30.2048 | Query No. 11 | FM1T011      | Read Time: 00:00:00.7676485 | Write Time: 00:00:00.0642091
2019-04-11 10:54:34.5812 | Query No. 13 | T27AggGrad   | Read Time: 00:00:04.2601067 | Write Time: 00:00:00.1156440
2019-04-11 10:54:34.7541 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.1170181 | Write Time: 00:00:00.0539603
2019-04-11 10:54:38.5818 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.7709929 | Write Time: 00:00:00.0557913
2019-04-11 10:54:39.5972 | Query No. 21 | FM1T096      | Read Time: 00:00:00.9577296 | Write Time: 00:00:00.0562255
2019-04-11 11:14:27.8633 | Query No. 6  | Contact info | Read Time: 00:00:00.1495960 | Write Time: 00:00:00.0558678
2019-04-11 11:14:28.0642 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0785845 | Write Time: 00:00:00.1038000
2019-04-11 11:14:28.2820 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1415148 | Write Time: 00:00:00.0750379
2019-04-11 11:14:28.4310 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0790374 | Write Time: 00:00:00.0675370
2019-04-11 11:14:32.2502 | Query No. 10 | Sample info  | Read Time: 00:00:03.8179180 | Write Time: 00:00:00.0675370
2019-04-11 11:14:33.1328 | Query No. 11 | FM1T011      | Read Time: 00:00:00.8072173 | Write Time: 00:00:00.0696542
2019-04-11 11:14:37.9255 | Query No. 13 | T27AggGrad   | Read Time: 00:00:04.6583378 | Write Time: 00:00:00.1299093
2019-04-11 11:14:38.1134 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.1285962 | Write Time: 00:00:00.0539314
2019-04-11 11:14:42.0811 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.9127463 | Write Time: 00:00:00.0539103
2019-04-11 11:14:43.1529 | Query No. 21 | FM1T096      | Read Time: 00:00:01.0141701 | Write Time: 00:00:00.0560759
2019-04-12 08:38:05.2912 | Query No. 6  | Contact info | Read Time: 00:00:00.5074901 | Write Time: 00:00:00.0606488
2019-04-12 08:38:05.6051 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.1886600 | Write Time: 00:00:00.1045094
2019-04-12 08:38:05.8453 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1429719 | Write Time: 00:00:00.0930903
2019-04-12 08:38:05.9886 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0685053 | Write Time: 00:00:00.0724742
2019-04-12 08:44:15.2644 | Query No. 6  | Contact info | Read Time: 00:00:00.1162732 | Write Time: 00:00:00.0556311
2019-04-12 08:44:15.4975 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.1071739 | Write Time: 00:00:00.1040438
2019-04-12 08:44:15.7161 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1337856 | Write Time: 00:00:00.0823641
2019-04-12 08:44:15.8576 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0683756 | Write Time: 00:00:00.0700796
2019-04-12 08:44:40.3599 | Query No. 6  | Contact info | Read Time: 00:00:00.1775861 | Write Time: 00:00:00.0593845
2019-04-12 08:44:40.5793 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0960080 | Write Time: 00:00:00.1056991
2019-04-12 08:44:40.8282 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1566282 | Write Time: 00:00:00.0881599
2019-04-12 08:44:40.9853 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0857427 | Write Time: 00:00:00.0667166
2019-04-12 08:44:47.6575 | Query No. 10 | Sample info  | Read Time: 00:00:06.6690285 | Write Time: 00:00:00.0667166
2019-04-12 08:44:48.8241 | Query No. 11 | FM1T011      | Read Time: 00:00:01.0840392 | Write Time: 00:00:00.0788393
2019-04-12 08:44:54.0325 | Query No. 13 | T27AggGrad   | Read Time: 00:00:05.0810292 | Write Time: 00:00:00.1245828
2019-04-12 08:44:54.2109 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.1182525 | Write Time: 00:00:00.0563717
2019-04-12 08:44:59.3937 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:05.1236494 | Write Time: 00:00:00.0547932
2019-04-12 08:45:00.5723 | Query No. 21 | FM1T096      | Read Time: 00:00:01.1214094 | Write Time: 00:00:00.0558516
2019-04-22 10:59:25.0536 | Query No. 6  | Contact info | Read Time: 00:00:00.6347203 | Write Time: 00:00:00.1011250
2019-04-22 10:59:25.4432 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.2561890 | Write Time: 00:00:00.1154727
2019-04-22 10:59:25.6848 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1455362 | Write Time: 00:00:00.0932646
2019-04-22 10:59:25.8230 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0703287 | Write Time: 00:00:00.0661222
2019-04-22 10:59:46.2344 | Query No. 10 | Sample info  | Read Time: 00:00:20.4073830 | Write Time: 00:00:00.0661222
2019-04-22 10:59:52.2698 | Query No. 11 | FM1T011      | Read Time: 00:00:05.1243750 | Write Time: 00:00:00.9085153
2019-04-22 10:59:57.9850 | Query No. 13 | T27AggGrad   | Read Time: 00:00:03.0104365 | Write Time: 00:00:02.7012027
2019-04-22 10:59:58.6647 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.5935618 | Write Time: 00:00:00.0839079
2019-04-22 11:00:01.8536 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.0809526 | Write Time: 00:00:00.1047347
2019-04-22 11:00:03.7611 | Query No. 21 | FM1T096      | Read Time: 00:00:01.7669604 | Write Time: 00:00:00.1391792
2019-04-22 11:03:44.7972 | Query No. 6  | Contact info | Read Time: 00:00:00.1129161 | Write Time: 00:00:00.0553777
2019-04-22 11:03:45.0114 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0924252 | Write Time: 00:00:00.1047627
2019-04-22 11:03:45.2296 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1367897 | Write Time: 00:00:00.0792842
2019-04-22 11:03:45.3823 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0733593 | Write Time: 00:00:00.0749412
2019-04-22 11:03:47.6442 | Query No. 10 | Sample info  | Read Time: 00:00:02.2597004 | Write Time: 00:00:00.0749412
2019-04-22 11:03:50.6498 | Query No. 11 | FM1T011      | Read Time: 00:00:02.9279139 | Write Time: 00:00:00.0734361
2019-04-22 11:03:53.6320 | Query No. 13 | T27AggGrad   | Read Time: 00:00:02.8579898 | Write Time: 00:00:00.1196406
2019-04-22 11:03:54.3015 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6090108 | Write Time: 00:00:00.0563114
2019-04-22 11:03:57.3299 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:02.9647489 | Write Time: 00:00:00.0591093
2019-04-22 11:03:58.9619 | Query No. 21 | FM1T096      | Read Time: 00:00:01.5694048 | Write Time: 00:00:00.0579013
2019-04-22 11:04:05.2048 | Sending email notification to District: 01 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.2428 | Sending email notification to District: 02 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.2737 | Sending email notification to District: 03 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.3045 | Sending email notification to District: 04 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.3367 | Sending email notification to District: 05 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.3777 | Sending email notification to District: 06 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.4116 | Sending email notification to District: 07 was FailedDueToBusinessRuleViolation
2019-04-22 11:04:05.4420 | Sending email notification to District: 99 was FailedDueToBusinessRuleViolation
2019-04-23 13:20:34.9645 | Query No. 6  | Contact info | Read Time: 00:00:00.6947444 | Write Time: 00:00:00.1139869
2019-04-23 13:20:35.4903 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.3949422 | Write Time: 00:00:00.1129161
2019-04-23 13:20:35.7211 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1486202 | Write Time: 00:00:00.0802049
2019-04-23 13:20:35.8250 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0237295 | Write Time: 00:00:00.0779158
2019-04-23 13:20:40.2558 | Query No. 10 | Sample info  | Read Time: 00:00:04.4253307 | Write Time: 00:00:00.0779158
2019-04-23 13:20:46.4306 | Query No. 11 | FM1T011      | Read Time: 00:00:05.0223464 | Write Time: 00:00:01.1503274
2019-04-23 13:20:53.4958 | Query No. 13 | T27AggGrad   | Read Time: 00:00:02.9620757 | Write Time: 00:00:04.1006314
2019-04-23 13:20:54.3256 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6739446 | Write Time: 00:00:00.1537455
2019-04-23 13:20:57.5248 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.0954508 | Write Time: 00:00:00.1020941
2019-04-23 13:20:59.2867 | Query No. 21 | FM1T096      | Read Time: 00:00:01.6788671 | Write Time: 00:00:00.0807977
2019-04-23 13:21:06.1840 | Sending email notification to District: 01 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.2420 | Sending email notification to District: 02 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.2728 | Sending email notification to District: 03 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.3223 | Sending email notification to District: 04 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.3543 | Sending email notification to District: 05 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.3863 | Sending email notification to District: 06 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.4213 | Sending email notification to District: 07 was FailedDueToBusinessRuleViolation
2019-04-23 13:21:06.4572 | Sending email notification to District: 99 was FailedDueToBusinessRuleViolation
2019-04-23 13:38:03.1433 | Query No. 6  | Contact info | Read Time: 00:00:00.1107688 | Write Time: 00:00:00.0551566
2019-04-23 13:38:03.3502 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0806092 | Write Time: 00:00:00.1062892
2019-04-23 13:38:03.5676 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1354843 | Write Time: 00:00:00.0797265
2019-04-23 13:38:03.7012 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0655549 | Write Time: 00:00:00.0651630
2019-04-23 13:38:05.8185 | Query No. 10 | Sample info  | Read Time: 00:00:02.1157069 | Write Time: 00:00:00.0651630
2019-04-23 13:38:08.3840 | Query No. 11 | FM1T011      | Read Time: 00:00:02.4951410 | Write Time: 00:00:00.0690218
2019-04-23 13:38:12.6537 | Query No. 13 | T27AggGrad   | Read Time: 00:00:02.8523482 | Write Time: 00:00:00.1166340
2019-04-23 13:38:13.3545 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6433645 | Write Time: 00:00:00.0558710
2019-04-23 13:38:16.1442 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:02.7323719 | Write Time: 00:00:00.0546396
2019-04-23 13:38:17.8774 | Query No. 21 | FM1T096      | Read Time: 00:00:01.6744683 | Write Time: 00:00:00.0574111
2019-04-23 13:38:34.2352 | Sending email notification to District: 01 was FailedDueToBusinessRuleViolation
2019-04-23 13:38:40.4133 | Sending email notification to District: 02 was FailedDueToBusinessRuleViolation
2019-04-23 13:49:08.0371 | Sending email notification to District: 03 was FailedDueToBusinessRuleViolation
2019-04-23 13:49:11.6317 | Sending email notification to District: 04 was FailedDueToBusinessRuleViolation
2019-04-23 13:49:12.3551 | Sending email notification to District: 05 was FailedDueToBusinessRuleViolation
2019-04-23 13:49:12.8992 | Sending email notification to District: 06 was FailedDueToBusinessRuleViolation
2019-04-23 13:49:13.3416 | Sending email notification to District: 07 was FailedDueToBusinessRuleViolation
2019-04-23 13:49:13.5747 | Sending email notification to District: 99 was FailedDueToBusinessRuleViolation
2019-04-23 14:41:26.5543 | Query No. 6  | Contact info | Read Time: 00:00:00.1268566 | Write Time: 00:00:00.0560535
2019-04-23 14:41:26.7983 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.1185754 | Write Time: 00:00:00.1076300
2019-04-23 14:41:27.0252 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1372490 | Write Time: 00:00:00.0869465
2019-04-23 14:41:27.1675 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0678863 | Write Time: 00:00:00.0716042
2019-04-23 14:41:29.4606 | Query No. 10 | Sample info  | Read Time: 00:00:02.2901714 | Write Time: 00:00:00.0716042
2019-04-23 14:41:32.1507 | Query No. 11 | FM1T011      | Read Time: 00:00:02.6238533 | Write Time: 00:00:00.0641326
2019-04-23 14:41:35.0834 | Query No. 13 | T27AggGrad   | Read Time: 00:00:02.7505961 | Write Time: 00:00:00.1781420
2019-04-23 14:41:35.7704 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6263551 | Write Time: 00:00:00.0560451
2019-04-23 14:41:38.6331 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:02.8017063 | Write Time: 00:00:00.0564880
2019-04-23 14:41:40.3293 | Query No. 21 | FM1T096      | Read Time: 00:00:01.6324293 | Write Time: 00:00:00.0588947
2019-04-29 11:42:58.6405 | Query No. 6  | Contact info | Read Time: 00:00:00.7213021 | Write Time: 00:00:00.1187400
2019-04-29 11:44:56.5500 | Query No. 6  | Contact info | Read Time: 00:00:00.1218736 | Write Time: 00:00:00.0599124
2019-04-29 11:44:56.7804 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.1071125 | Write Time: 00:00:00.1063073
2019-04-29 11:44:57.0342 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1530440 | Write Time: 00:00:00.0963634
2019-04-29 11:44:57.1696 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0691183 | Write Time: 00:00:00.0608915
2019-04-29 11:45:03.5475 | Query No. 10 | Sample info  | Read Time: 00:00:06.3752298 | Write Time: 00:00:00.0608915
2019-04-29 11:45:09.1027 | Query No. 11 | FM1T011      | Read Time: 00:00:04.8011410 | Write Time: 00:00:00.7533854
2019-04-29 11:45:15.0319 | Query No. 13 | T27AggGrad   | Read Time: 00:00:03.0330754 | Write Time: 00:00:02.8943846
2019-04-29 11:45:15.7324 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6083072 | Write Time: 00:00:00.0870580
2019-04-29 11:45:18.5567 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:02.7061352 | Write Time: 00:00:00.1111651
2019-04-29 11:45:20.1712 | Query No. 21 | FM1T096      | Read Time: 00:00:01.5017106 | Write Time: 00:00:00.1089737
2019-04-29 11:48:48.3794 | Query No. 6  | Contact info | Read Time: 00:00:00.1280287 | Write Time: 00:00:00.0545520
2019-04-29 11:48:48.6051 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.0943470 | Write Time: 00:00:00.1049575
2019-04-29 11:48:48.8299 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1345281 | Write Time: 00:00:00.0867183
2019-04-29 11:48:48.9666 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0681056 | Write Time: 00:00:00.0656377
2019-04-29 11:48:51.0608 | Query No. 10 | Sample info  | Read Time: 00:00:02.0914909 | Write Time: 00:00:00.0656377
2019-04-29 11:48:53.5101 | Query No. 11 | FM1T011      | Read Time: 00:00:02.3757349 | Write Time: 00:00:00.0720176
2019-04-29 11:48:56.6366 | Query No. 13 | T27AggGrad   | Read Time: 00:00:02.9874941 | Write Time: 00:00:00.1347837
2019-04-29 11:48:57.3445 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6472385 | Write Time: 00:00:00.0565136
2019-04-29 11:48:59.8928 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:02.4903163 | Write Time: 00:00:00.0553809
2019-04-29 11:49:01.3953 | Query No. 21 | FM1T096      | Read Time: 00:00:01.4427004 | Write Time: 00:00:00.0575465
2019-05-09 10:59:50.9338 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.2626008 | Write Time: 00:00:00.1060272
2019-05-09 10:59:51.1667 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1375898 | Write Time: 00:00:00.0762962
2019-05-09 10:59:51.2991 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0657296 | Write Time: 00:00:00.0653154
2019-05-09 10:59:55.7349 | Query No. 10 | Sample info  | Read Time: 00:00:04.4338785 | Write Time: 00:00:00.0653154
2019-05-09 11:00:02.4406 | Query No. 11 | FM1T011      | Read Time: 00:00:04.7072926 | Write Time: 00:00:01.9969635
2019-05-09 11:00:09.3951 | Query No. 13 | T27AggGrad   | Read Time: 00:00:03.0799731 | Write Time: 00:00:03.8731757
2019-05-09 11:00:10.2999 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.7683387 | Write Time: 00:00:00.1354911
2019-05-09 11:00:14.0296 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.5532056 | Write Time: 00:00:00.1743611
2019-05-09 11:00:16.0893 | Query No. 21 | FM1T096      | Read Time: 00:00:01.7279540 | Write Time: 00:00:00.3308128
2019-05-13 14:51:44.8353 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.3483707 | Write Time: 00:00:00.1203119
2019-05-13 14:51:45.0682 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1389971 | Write Time: 00:00:00.0768770
2019-05-13 14:51:45.1961 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0656641 | Write Time: 00:00:00.0609335
2019-05-13 14:52:01.7107 | Query No. 10 | Sample info  | Read Time: 00:00:16.5129403 | Write Time: 00:00:00.0609335
2019-05-13 14:52:08.0718 | Query No. 11 | FM1T011      | Read Time: 00:00:05.1008984 | Write Time: 00:00:01.2557949
2019-05-13 14:52:15.9852 | Query No. 13 | T27AggGrad   | Read Time: 00:00:03.7976731 | Write Time: 00:00:04.1127296
2019-05-13 14:52:16.6847 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6090287 | Write Time: 00:00:00.0886193
2019-05-13 14:52:20.1388 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.3418897 | Write Time: 00:00:00.1098999
2019-05-13 14:52:22.4153 | Query No. 21 | FM1T096      | Read Time: 00:00:02.1840929 | Write Time: 00:00:00.0915217
2019-05-17 09:38:06.5682 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.3126669 | Write Time: 00:00:00.1751718
2019-05-17 09:38:06.8031 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1387513 | Write Time: 00:00:00.0767121
2019-05-17 09:38:06.9380 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0664298 | Write Time: 00:00:00.0665906
2019-05-17 09:38:12.0037 | Query No. 10 | Sample info  | Read Time: 00:00:05.0642810 | Write Time: 00:00:00.0665906
2019-05-17 09:38:19.0094 | Query No. 11 | FM1T011      | Read Time: 00:00:04.6099900 | Write Time: 00:00:02.3934252
2019-05-17 09:38:26.3975 | Query No. 13 | T27AggGrad   | Read Time: 00:00:02.8555737 | Write Time: 00:00:04.5295652
2019-05-17 09:38:27.2011 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:00.6799997 | Write Time: 00:00:00.1220153
2019-05-17 09:38:30.8624 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:03.4395240 | Write Time: 00:00:00.2185168
2019-05-17 09:38:32.7217 | Query No. 21 | FM1T096      | Read Time: 00:00:01.6029955 | Write Time: 00:00:00.2523688
2019-05-20 14:29:02.4999 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.4048640 | Write Time: 00:00:00.1856271
2019-05-20 14:29:02.7327 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1403429 | Write Time: 00:00:00.0751342
2019-05-20 14:29:02.8657 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0650348 | Write Time: 00:00:00.0670527
2019-05-20 14:34:14.3511 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.4788696 | Write Time: 00:00:00.1391601
2019-05-20 14:34:14.5819 | Query No. 8  | Agg. Products| Read Time: 00:00:00.1375696 | Write Time: 00:00:00.0764163
2019-05-20 14:34:14.7269 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0712997 | Write Time: 00:00:00.0719936
2019-05-20 14:34:55.0219 | Query No. 10 | Sample info  | Read Time: 00:00:40.2941655 | Write Time: 00:00:00.0719936
2019-05-20 14:34:59.2480 | Query No. 11 | FM1T011      | Read Time: 00:00:03.8549658 | Write Time: 00:00:00.3673388
2019-05-20 14:35:32.0779 | Query No. 13 | T27AggGrad   | Read Time: 00:00:32.7004811 | Write Time: 00:00:00.1274901
2019-05-20 14:35:37.0020 | Query No. 15 | FM1T084FASG  | Read Time: 00:00:04.8663650 | Write Time: 00:00:00.0550237
2019-05-20 14:35:55.2013 | Query No. 18 | FM1T085CASG  | Read Time: 00:00:18.1347524 | Write Time: 00:00:00.0619563
2019-05-20 14:36:01.1463 | Query No. 21 | FM1T096      | Read Time: 00:00:05.8806791 | Write Time: 00:00:00.0599758
2019-07-01 14:29:34.0244 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.5639053 | Write Time: 00:00:00.3362037
2019-07-01 14:29:34.2623 | Query No. 8  | Agg. Products| Read Time: 00:00:00.0918607 | Write Time: 00:00:00.1281724
2019-07-01 14:29:34.4643 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0931650 | Write Time: 00:00:00.1077240
2019-07-01 14:30:07.2623 | Query No. 10 | Sample info  | Read Time: 00:00:32.7946911 | Write Time: 00:00:00.1077240
2019-07-01 14:30:13.2946 | Query No. 11 | FM1T011      | Read Time: 00:00:04.9545241 | Write Time: 00:00:01.0734840
2019-07-01 14:30:55.4467 | Query No. 13 | T27AggGrad   | Read Time: 00:00:41.9137644 | Write Time: 00:00:00.2369098
2019-07-01 15:35:11.2284 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.2269942 | Write Time: 00:00:00.1726311
2019-07-01 15:35:11.4780 | Query No. 8  | Agg. Products| Read Time: 00:00:00.0832047 | Write Time: 00:00:00.1502747
2019-07-01 15:35:11.6612 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0898185 | Write Time: 00:00:00.0902476
2019-07-01 15:38:40.7173 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.2360623 | Write Time: 00:00:00.1635246
2019-07-01 15:38:40.9411 | Query No. 8  | Agg. Products| Read Time: 00:00:00.0642103 | Write Time: 00:00:00.1457482
2019-07-01 15:38:41.3630 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.3219371 | Write Time: 00:00:00.0986549
2019-07-01 15:38:48.9017 | Query No. 10 | Sample info  | Read Time: 00:00:07.5337444 | Write Time: 00:00:00.0986549
2019-07-01 15:38:50.5347 | Query No. 11 | FM1T011      | Read Time: 00:00:01.5179674 | Write Time: 00:00:00.1103407
2019-07-01 15:39:25.4374 | Query No. 13 | T27AggGrad   | Read Time: 00:00:34.7297432 | Write Time: 00:00:00.1714994
2019-07-01 15:43:57.0939 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.2293966 | Write Time: 00:00:00.1565074
2019-07-01 15:43:57.3045 | Query No. 8  | Agg. Products| Read Time: 00:00:00.0662413 | Write Time: 00:00:00.1266927
2019-07-01 15:43:57.4894 | Query No. 9  | Mine-Terminal| Read Time: 00:00:00.0920081 | Write Time: 00:00:00.0912328
2019-07-01 15:44:03.8761 | Query No. 10 | Sample info  | Read Time: 00:00:06.3821048 | Write Time: 00:00:00.0912328
2019-07-01 15:44:05.4759 | Query No. 11 | FM1T011      | Read Time: 00:00:01.4964116 | Write Time: 00:00:00.0994946
2019-07-01 15:44:42.3904 | Query No. 13 | T27AggGrad   | Read Time: 00:00:36.7444167 | Write Time: 00:00:00.1686912
2019-07-01 15:47:37.3024 | Query No. 7  | QCP Prod Info| Read Time: 00:00:00.2561684 | Write Time: 00:00:00.1756798
